kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
8,1993.0,4.0,4614,-0.2643883019705459,0.256305602203414
8,1993.0,5.0,4124,-0.23892803220598519,0.3068764601973861
8,1993.0,6.0,4656,-0.22195185939659867,0.22956763523584195
8,1993.0,7.0,4774,-0.2078772923266243,0.23257844630837285
8,1993.0,8.0,4874,-0.24252235535654876,0.2512257004648961
8,1993.0,9.0,4737,-0.2500167787474129,0.2246182891132128
8,1993.0,10.0,4574,-0.23543178849941715,0.26834436537234785
8,1993.0,11.0,4522,-0.1738263589625186,0.339100618913878
8,1993.0,12.0,4714,-0.18972099825595334,0.2049831603326158
8,1994.0,1.0,4185,-0.184384322631104,0.279202068163528
8,1994.0,2.0,3512,-0.24907636996171684,0.25916430516324873
8,1994.0,3.0,4987,-0.2680057026372665,0.3089030524365155
8,1994.0,4.0,4864,-0.22786813255983585,0.2115192558323679
8,1994.0,5.0,4458,-0.26856533240555114,0.1961654709212832
8,1994.0,6.0,5081,-0.2349817769332065,0.1981383785977787
8,1994.0,7.0,4627,-0.2136119969178161,0.279202068163528
8,1994.0,8.0,5254,-0.2607247462713472,0.2800792659547874
8,1994.0,9.0,4842,-0.2258186763533678,0.2882617737129882
8,1994.0,10.0,5268,-0.2590054713133825,0.2762896806410594
8,1994.0,11.0,5019,-0.2489321354854072,0.3070911984478738
8,1994.0,12.0,4969,-0.2116157917651468,0.2316643879578671
8,1995.0,1.0,4879,-0.2830060881772373,0.2873487005421045
8,1995.0,2.0,4169,-0.2855907699933876,0.2623451154988865
8,1995.0,3.0,5808,-0.3102029410370445,0.2305504332834176
8,1995.0,4.0,4753,-0.2778944183356572,0.3017495844665935
8,1995.0,5.0,5114,-0.2869869597244975,0.1909178049245525
8,1995.0,6.0,5285,-0.2683864816548419,0.2515142549889995
8,1995.0,7.0,4197,-0.2609670601916523,0.2820473499826924
8,1995.0,8.0,5640,-0.2910947576107856,0.2525745251008628
8,1995.0,9.0,4726,-0.25738215416053634,0.25847189747650073
8,1995.0,10.0,5453,-0.2936727732311966,0.2297585859846757
8,1995.0,11.0,4797,-0.2628852480938651,0.2700181381048078
8,1995.0,12.0,4455,-0.2068272071504215,0.2736859793536758
8,1996.0,1.0,4402,-0.24578205452193302,0.3151707251231461
8,1996.0,2.0,4092,-0.2773982517369685,0.30293300602603795
8,1996.0,3.0,5369,-0.2884062269717645,0.2260104002877616
8,1996.0,4.0,5515,-0.2858314509696966,0.247616002006083
8,1996.0,5.0,5602,-0.2855688061031563,0.2687911060563753
8,1996.0,6.0,5208,-0.23398763818021023,0.2845042709425184
8,1996.0,7.0,5886,-0.2481362029480515,0.23934237494705302
8,1996.0,8.0,5675,-0.2935166681518248,0.2421406097898392
8,1996.0,9.0,4998,-0.26075457588471307,0.2468357249826399
8,1996.0,10.0,5673,-0.2916024629675529,0.2815239254971673
8,1996.0,11.0,5111,-0.2470513654557421,0.2039228902207524
8,1996.0,12.0,4824,-0.24180759290543424,0.18537678227791396
8,1997.0,1.0,5236,-0.2850549357120709,0.26013406701169495
8,1997.0,2.0,4912,-0.28961125317962444,0.2019967022383038
8,1997.0,3.0,5349,-0.2687823733275918,0.2347279780670108
8,1997.0,4.0,6143,-0.2519731018681991,0.3092444338068021
8,1997.0,5.0,5375,-0.2699243075300399,0.2158667989828585
8,1997.0,6.0,5665,-0.2249663579812276,0.2441047554006131
8,1997.0,7.0,6288,-0.23538079790712224,0.2239386302599446
8,1997.0,8.0,5113,-0.2770157189271157,0.2541003731320939
8,1997.0,9.0,5180,-0.2633467665242117,0.2134183434954385
8,1997.0,10.0,5812,-0.2811483481220022,0.2638808495815324
8,1997.0,11.0,5078,-0.29216209273575544,0.2399056190456001
8,1997.0,12.0,6358,-0.25764966723571137,0.1996424181158323
8,1998.0,1.0,6107,-0.2603320602298333,0.2055214018960594
8,1998.0,2.0,5777,-0.2491867824143752,0.1518302708510986
8,1998.0,3.0,6447,-0.2977532440427805,0.2595219531398638
8,1998.0,4.0,6749,-0.2679830193859756,0.2171313858829
8,1998.0,5.0,5842,-0.2786314352382133,0.24854718763934291
8,1998.0,6.0,7045,-0.2355600652865307,0.2377356457311842
8,1998.0,7.0,6989,-0.2721144921656478,0.2531868714652995
8,1998.0,8.0,6760,-0.270272987101098,0.2699617390985686
8,1998.0,9.0,6343,-0.273184108879721,0.258337280043369
8,1998.0,10.0,6797,-0.2532473354868646,0.2594250253664198
8,1998.0,11.0,6769,-0.2758195562474035,0.24206041629287
8,1998.0,12.0,7004,-0.28263422768372204,0.1856942399719427
8,1999.0,1.0,6565,-0.2853248099337493,0.2057716596705136
8,1999.0,2.0,6428,-0.26402099194890294,0.1985571560516713
8,1999.0,3.0,7604,-0.3024497043359526,0.22769535305981736
8,1999.0,4.0,7068,-0.30032149788405593,0.23362711369755007
8,1999.0,5.0,7149,-0.2913234851138093,0.1828110595974855
8,1999.0,6.0,7965,-0.2773302520189815,0.1963620073574717
8,1999.0,7.0,7702,-0.2641585286683803,0.2007391993805189
8,1999.0,8.0,7707,-0.3037288336022152,0.239321394937145
8,1999.0,9.0,7261,-0.301247763904534,0.1948286796129189
8,1999.0,10.0,7044,-0.2823806072257508,0.1940358050098919
8,1999.0,11.0,7400,-0.2890409009919113,0.2465424512386866
8,1999.0,12.0,7172,-0.23938642610914718,0.2461623956438049
8,2000.0,1.0,6856,-0.2836707634685763,0.2518763349314045
8,2000.0,2.0,6624,-0.28584307782609814,0.23960971297456274
8,2000.0,3.0,8517,-0.2515796812918218,0.2045924512298948
8,2000.0,4.0,7663,-0.2763306388728592,0.2161750737274169
8,2000.0,5.0,7999,-0.2316911069517946,0.1885493244425631
8,2000.0,6.0,8587,-0.2396510735436031,0.1598504595243643
8,2000.0,7.0,7434,-0.265826573948252,0.16172479785765645
8,2000.0,8.0,9058,-0.2809029923836267,0.16760611592039765
8,2000.0,9.0,7615,-0.2806162909963582,0.1410835763595953
8,2000.0,10.0,8278,-0.288793925938544,0.1957514703075249
8,2000.0,11.0,7504,-0.2558200091330084,0.13756206024426584
8,2000.0,12.0,7403,-0.2261197115256709,0.1988443687529575
8,2005.0,7.0,2,0.7479127980706991,0.246944623252042
8,2008.0,5.0,1,-0.128524105914842,1.3507903230460498
8,2008.0,7.0,2,-0.3522444266599544,-1.0998915006220136
8,2008.0,8.0,2,-0.577337979308291,0.1597985260243479
8,2009.0,5.0,1,0.017911627529429,-0.1391592466884621
8,2009.0,7.0,1,1.7349380847235834,-0.1700571941749362
8,2009.0,8.0,1,-0.5732795885941463,0.0547558556298313
8,2009.0,9.0,2,0.27101894244828173,-0.8002272656097456
8,2009.0,12.0,1,1.915948456108444,0.2775157317270372
8,2010.0,3.0,1,-2.2581615679405984,-2.0485425291386363
8,2010.0,11.0,1,-0.7742618864404348,-1.379223083094497
8,2011.0,1.0,2,0.9583399015454771,0.6108475793759245
8,2011.0,6.0,1,0.5791775689784667,0.4475912915052835
8,2011.0,8.0,2,0.6894183357653805,0.2555796081408824
8,2012.0,5.0,1,-0.7596418597093312,0.0128088553703899
8,2012.0,6.0,1,2.7725041429233013,-1.091918651235179
8,2012.0,7.0,1,-0.0872091248043517,0.6387990982048712
8,2012.0,9.0,1,3.055474271364235,0.2340328425361072
8,2013.0,2.0,1,-0.3987663733702661,0.417144462825934
9,1989.0,11.0,1,0.0028157835948306,0.4088352906121584
9,1990.0,1.0,1,1.9844264303771897,0.1082835642561668
9,1990.0,2.0,3,0.2367550653756833,1.1648606524035403
9,1990.0,3.0,1,2.065516207434171,0.5226898070837593
9,1990.0,6.0,2,-0.303618722860972,0.3438461395249862
9,1990.0,7.0,3,0.7152880972355503,0.1489785357893166
9,1990.0,8.0,3,1.395548592502931,0.7149059784388312
9,1990.0,9.0,3,0.3041413751301491,0.2413053497673878
9,1990.0,10.0,4,0.6096616867251073,0.6085550997614634
9,1990.0,11.0,2,0.8128572866286079,0.9782281034532752
9,1990.0,12.0,2,0.18787107941378023,0.9253193578759097
9,1991.0,1.0,3,-0.2812588783202829,-0.3924741781543401
9,1991.0,2.0,4,-0.09021048941412005,0.4318504101021945
9,1991.0,3.0,2,0.6178512263593716,1.323234686990803
9,1991.0,4.0,4,-0.1969429479510551,0.1625359391002939
9,1991.0,5.0,8,-0.6269289395235768,-0.3034085402048188
9,1991.0,6.0,6,0.8128300168988795,0.5847530273041033
9,1991.0,7.0,4,1.2670056545479973,0.09645799406920616
9,1991.0,8.0,5,0.7390028879918532,1.6760425057258208
9,1991.0,9.0,1,-0.5345103093243342,-1.4667363934038034
9,1991.0,10.0,4,0.466238570700479,-0.1573741356088193
9,1991.0,11.0,1,-0.5094692579500623,-1.4792867190872012
9,1991.0,12.0,3,-0.2381318578965168,0.5576542803613228
9,1992.0,1.0,10,0.5683825667145684,0.9914928074170191
9,1992.0,2.0,3,-0.0782782648177982,1.2181493382274151
9,1992.0,3.0,4,-0.5828883755687645,-0.7981452823581408
9,1992.0,4.0,2,-0.45526688412397187,-1.312054066910965
9,1992.0,5.0,5,-0.0113469316957898,-0.7844367500113898
9,1992.0,6.0,3,0.1561909728504618,0.7852134181134688
9,1992.0,7.0,5,-0.2219086684610811,-0.2654278196806249
9,1992.0,8.0,3,1.12567800554792,0.6381026635168602
9,1992.0,9.0,6,0.8109662598732457,-0.007304453290640139
9,1992.0,10.0,6,0.10881990139656379,0.6248047552044795
9,1992.0,11.0,2,-1.058874029849307,-0.0761113920161125
9,1992.0,12.0,4,0.2537401993483149,0.531109460175427
9,1993.0,1.0,4,0.5000717307993507,-0.39392182032676726
9,1993.0,2.0,2,-1.2382191006041565,-1.1079801878196194
9,1993.0,3.0,5,1.0467088573918557,0.4161916508452953
9,1993.0,4.0,12,0.31276883981674636,0.4065686929945028
9,1993.0,5.0,6,0.5953126402200293,0.2139216400098865
9,1993.0,6.0,4,0.891743336005999,0.11902746499754341
9,1993.0,7.0,9,1.3133003247113932,0.4266332982760751
9,1993.0,8.0,7,0.8768467992889809,0.0138258539608859
9,1993.0,9.0,11,-0.2664595090509717,0.1653907953957142
9,1993.0,10.0,4,-0.45389931055357735,0.2979455570855341
9,1993.0,11.0,3,0.3298288936789824,0.2038692056581663
9,1993.0,12.0,1,-0.2786675151288866,0.9586473139031354
9,1994.0,1.0,2,0.9982172264444147,0.15131201884698053
9,1994.0,2.0,1,-2.809751799835703,-2.3716879497622925
9,1994.0,3.0,1,0.8175606601317705,0.314808354325475
